queue_order,source_id,source_status,source_name,source_url,source_address,source_prefecture,source_capacity,source_updated_at,discovered_at,official_url,official_name,official_status,official_capacity,official_area_m2,official_price_url,official_access_url,official_conditions_url,official_observed_at,verification_status,canonical_candidate_id,notes
478,LASENS-569,listed,参宮橋シアター TRANCE MISSION（トランスミッション）,https://lasens.com/database/theater-569.html,東京都渋谷区代々木4-50-8 参宮橋ゲストハウスB1,東京都,80,2021-09-07,2026-07-31,https://www.trance-mission.jp/main.html,参宮橋トランスミッション,current,60,,https://www.trance-mission.jp/rentalinformation.html,https://www.trance-mission.jp/access.html,https://www.trance-mission.jp/rentalinformation.html,2026-08-01,verified_primary,,公式は舞台構成により60席＋α。2026年7～8月公演、1日料金・4日以上受付条件、参宮橋駅徒歩2分を確認。LaSensの80席は転記していない
479,LASENS-687,listed,山王FOREST 大森theater,https://lasens.com/database/theater-687.html,東京都大田区山王1-5-24 レコール山王104,東京都,60,2021-06-22,2026-07-31,http://wanekaze.com/forest/,大森山王FOREST,current,,,http://wanekaze.com/forest/product/index.html,http://wanekaze.com/forest/access/index.html,http://wanekaze.com/forest/product/index.html,2026-08-01,verified_primary,,公式HTTPサイトで予約導線・現行料金・管理会社・住所を確認し2026年公式主催公演で現行利用も確認。公式本文から客席数を確定できずLaSensの60席は転記していない
480,LASENS-469,marked_closed,産業商工会館(講堂）,https://lasens.com/database/theater-469.html,東京都杉並区阿佐谷南3-2-19,東京都,160,2020-09-09,2026-07-31,https://www.city.suginami.tokyo.jp/s033/shisetsu/14967.html,杉並区立産業商工会館 講堂,closed,,,,https://www.city.suginami.tokyo.jp/s033/shisetsu/14967.html,,2026-08-01,verified_primary,,杉並区公式の2015年条例改正議案が講堂廃止を明記。2025年更新の現行施設ページは展示場・集会室・和室のみで講堂を掲載していない。LaSensの160席は転記していない
481,LASENS-3504,marked_closed,四谷3丁目ドリームシアター,https://lasens.com/database/theater-3504.html,東京都新宿区若葉1-1-1 若葉大原ビルB1,東京都,100,2023-09-20,2026-07-31,https://www.otsukadreamshow.com/blank-3,四谷3丁目ドリームシアター,unknown,,,,https://www.otsukadreamshow.com/blank-3,,2026-08-01,primary_partial,,運営団体の現行公式サイトに名称・住所・四谷三丁目駅徒歩3分の旧劇場案内は残るが同ページは大塚ドリームシアターも案内しており四谷会場の現行利用または閉館を示す一次情報を確認できない。LaSensの閉館表示・100席・料金は転記していない
482,LASENS-600,listed,四谷区民ホール,https://lasens.com/database/theater-600.html,東京都新宿区内藤町87番地 四谷区民センター9階,東京都,452,2021-10-29,2026-07-31,https://shinjuku.hall-info.jp/yotsuya/,四谷区民ホール,current,394,,https://shinjuku.hall-info.jp/file/yotsuya_use_charge.pdf,https://shinjuku.hall-info.jp/yotsuya/access.html,https://shinjuku.hall-info.jp/file/riyou_kiyaku.pdf,2026-08-01,verified_primary,,新宿区立区民ホール公式の2026年7月現行案内で392席＋車いす2席・舞台寸法・料金・新宿御苑前駅徒歩5分・利用規約を確認。親子室5席は別室のため最大客席数へ加算していない
483,LASENS-344,listed,時事通信ホール,https://lasens.com/database/theater-344.html,東京都中央区銀座5-15-8,東京都,450,2020-10-07,2026-07-31,https://hall.jiji.com/,時事通信ホール,current,320,262,https://hall.jiji.com/rental/charge.html,https://hall.jiji.com/access/index.html,https://hall.jiji.com/reservation/tos.html,2026-08-01,verified_primary,,時事通信社公式とホール公式で262平方メートルのフラットスペース・最大320席・現行料金と使用規定・東銀座駅徒歩1分を確認。LaSensの450席は転記していない
484,LASENS-2721,marked_closed,十色庵,https://lasens.com/database/theater-2721.html,東京都葛飾区亀有2丁目67番11号,東京都,,2021-04-17,2026-07-31,https://toiroan.tumblr.com/,十色庵,unknown,,,,,,2026-08-01,ambiguous,,東京都公式施設一覧と運営者旧公式候補は北区神谷2-48-16の十色庵を示しLaSensの葛飾区亀有住所と一致しない。同名・移転・別施設の関係と現行・閉館を一次情報で解けないため確定していない
485,LASENS-3562,listed,渋谷 ばぐちか,https://lasens.com/database/theater-3562.html,東京都渋谷区桜丘町16-12 桜丘フロントビルB1,東京都,80,2022-11-26,2026-07-31,https://bugchika.firebug.jp/,ばぐちか,current,100,130,https://www.locationbox.metro.tokyo.lg.jp/catalog/7538/,https://www.locationbox.metro.tokyo.lg.jp/catalog/7538/,https://www.locationbox.metro.tokyo.lg.jp/catalog/7538/,2026-08-01,verified_primary,,施設公式サイトと東京都公式ロケ地台帳で運営会社FIREBUG・同住所・130平方メートル・立席100名または着席80名・料金・渋谷駅徒歩3分・申込1週間前と火気禁止を確認
486,LASENS-477,marked_closed,渋谷BOXX,https://lasens.com/database/theater-477.html,東京都渋谷区神南2-1-1,東京都,280,2020-09-09,2026-07-31,https://www.shibuyaboxx.com/,,unknown,,,,,,2026-08-01,official_not_found,,LaSens掲載の旧公式候補は現行ページへ到達できず運営者・所有者による閉館一次情報を特定できない。第三者の閉館記載は確認したがLaSensの閉館表示・280席を確定欄へ転記していない
487,LASENS-646,listed,小金井フラワーホール,https://lasens.com/database/theater-646.html,東京都小金井市中町4－15－12 2F,東京都,80,2020-12-21,2026-07-31,https://koganeiflowerhall.wixsite.com/flowerhall,小金井フラワーホール,current,80,,https://koganeiflowerhall.wixsite.com/flowerhall/items,https://koganeiflowerhall.wixsite.com/flowerhall,https://koganeiflowerhall.wixsite.com/flowerhall/items,2026-08-01,verified_primary,,施設公式サイトの2025年更新とレンタル案内で約80人収容・グランドピアノ・音響照明・プロジェクター・飲食持込可・料金表公開を確認。138平方メートルはLaSens値のみのため転記していない
488,LASENS-483,listed,小劇場 ひつじ座,https://lasens.com/database/theater-483.html,東京都杉並区梅里2-40-19 ワールドビルB1,東京都,60,2021-05-26,2026-07-31,https://vector7.info/about.html,ひつじ座,current,90,,,https://vector7.info/about.html,https://vector7.info/about.html,2026-08-01,verified_primary,,運営会社公式で同住所・約10m×6mのフリースペース・客席構成により約90名・南阿佐ヶ谷駅徒歩5分・用途を確認し運営公式ブログの現行問い合わせ更新も確認。ブログ見出しの約50人との表記差があるため構成確認が必要
489,LASENS-706,listed,小劇場B1,https://lasens.com/database/theater-706.html,東京都世田谷区北沢2-8-18 北沢タウンホール地下1階,東京都,,2021-02-09,2026-07-31,https://www.honda-geki.com/b1/,小劇場B1,current,,,https://www.honda-geki.com/docs/b1syou.html,https://www.honda-geki.com/docs/b1syou.html,https://www.honda-geki.com/docs/b1syou.html,2026-08-01,verified_primary,,本多劇場グループ公式で2026年公演予定と2027年下半期の使用申込を確認。客席数と面積は公式公開値を特定できず空欄。
490,LASENS-485,listed,小劇場楽園,https://lasens.com/database/theater-485.html,東京都世田谷区北沢2-10-8 藤和下北沢ハイタウンB棟地下1F,東京都,80,2021-02-09,2026-07-31,https://www.honda-geki.com/rakuen,小劇場楽園,current,,,https://www.honda-geki.com/docs/rakuenshou.html,https://www.honda-geki.com/docs/map/gekishorakuen.html,https://www.honda-geki.com/docs/rakuenshou.html,2026-08-01,verified_primary,,本多劇場グループ公式で2026年公演予定と使用案内を確認。公式住所は北沢2-10-18でLaSensの2-10-8と不一致。客席数と面積は公式公開値を特定できず空欄。
491,LASENS-346,listed,上智小劇場,https://lasens.com/database/theater-346.html,東京都千代田区紀尾井町7-1 上智大学1号館内,東京都,250,2020-12-04,2026-07-31,https://www.sophia.ac.jp/jpn/article/feature/sophia-chronicle/20250930/,上智大学1号館講堂（通称：上智小劇場）,current,,,,,,2026-08-01,primary_partial,,上智大学公式の2025年記事で通称と現行の学生課外活動拠点を確認。一般貸館の料金・利用条件・公式客席数は確認できずLaSens値を転記していない。
492,LASENS-682,listed,上野ストアハウス,https://lasens.com/database/theater-682.html,東京都台東区北上野1‐6‐11 ノルドビルB1,東京都,130,2020-10-07,2026-07-31,https://www.storehouse.ne.jp/index.html,上野ストアハウス,current,116,,https://www.storehouse.ne.jp/pg84.html,https://www.storehouse.ne.jp/access.html,https://www.storehouse.ne.jp/pg84.html,2026-08-01,verified_primary,,公式サイトで2027年利用予約受付中・客席116席・料金・アクセス・利用規定を確認。
493,LASENS-642,listed,新井薬師 SPECIAL COLORS,https://lasens.com/database/theater-642.html,東京都中野区新井5－9－1 アーバンハイムB1,東京都,50,2020-09-03,2026-07-31,http://specialcolors.jp/,Special Colors,unknown,,,,,,2026-08-01,blocked,,東京都公式施設一覧に名称・住所・公式URLを確認したが公式URLはHTTPS・HTTPともDNS解決不能。現況と比較項目を確認できずLaSens値を転記していない。
494,LASENS-481,marked_closed,新宿 シアター・ミラクル,https://lasens.com/database/theater-481.html,東京都新宿区歌舞伎町2-45-2 カイダ第3ジャストビル4F,東京都,100,2023-06-23,2026-07-31,,,,,,,,,2026-08-01,official_not_found,,施設・運営者の公式一次情報を十分探索したが特定できず。LaSensの閉館表示と客席数を公式欄へ転記していない。
495,LASENS-324,marked_closed,新宿ゴールデン街劇場,https://lasens.com/database/theater-324.html,東京都新宿区歌舞伎町1-1-7 マルハビル1階,東京都,50,2020-09-10,2026-07-31,https://golden-gai-gekijou.jimdofree.com/,新宿ゴールデン街劇場,closed,,,https://golden-gai-gekijou.jimdofree.com/%E5%8A%87%E5%A0%B4%E4%BD%BF%E7%94%A8%E6%96%99/,https://golden-gai-gekijou.jimdofree.com/%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B9/,https://golden-gai-gekijou.jimdofree.com/%E4%BD%BF%E7%94%A8%E7%94%B3%E8%BE%BC%E3%81%BF/,2026-08-01,verified_primary,,劇場公式トップが貸館停止後の8月末閉館を明記。公式料金・アクセス・使用申込みページも記録しLaSensの客席数は転記していない。
496,LASENS-511,marked_closed,新宿サニーサイドシアター,https://lasens.com/database/theater-511.html,東京都新宿区新宿2-6-8 小沢ビルB1,東京都,47,2020-12-13,2026-07-31,,,,,,,,,2026-08-01,official_not_found,,施設・運営者の公式一次情報を十分探索したが特定できず。LaSensの閉館表示と客席数を公式欄へ転記していない。
497,LASENS-2649,listed,新宿眼科画廊スペース地下,https://lasens.com/database/theater-2649.html,東京都新宿区新宿5-18-11,東京都,60,2021-01-04,2026-07-31,https://www.gankagarou.com/,新宿眼科画廊 スペース地下,current,,,https://www.gankagarou.com/price/,https://www.gankagarou.com/map/,https://www.gankagarou.com/e_reservation/,2026-08-01,verified_primary,,"公式レンタル・料金表・地図・利用規約を確認。地下スペースは有料展示・イベント可。公式公開ページに客席数・面積の明示は確認できず、LaSens値は転記しない"
498,LASENS-488,marked_closed,新宿新生館,https://lasens.com/database/theater-488.html,東京都新宿区上落合3-9-10 三笠ビルB1F,東京都,60,2020-09-09,2026-07-31,,,,,,,,,2026-08-01,official_not_found,,"名称・住所・運営者候補で公式サイト、自治体、指定管理者の公開情報を探索したが、公式施設情報を確認できなかった。LaSensの閉館表示・客席値は転記しない"
499,LASENS-700,listed,新宿村LIVE,https://lasens.com/database/theater-700.html,東京都東京都新宿区北新宿2-1-2,東京都,228,2023-07-28,2026-07-31,https://www.shinjukumura-live.com/,新宿村LIVE,current,228,252.88,https://www.shinjukumura-live.com/price/,https://www.shinjukumura-live.com/rental/,https://www.shinjukumura-live.com/reservation/,2026-08-01,verified_primary,,"公式劇場概要に228席・劇場内252.88㎡、公式料金ページに5日以上の利用料金と利用時間、公式予約案内に申込・支払条件を確認"
500,LASENS-479,marked_closed,新宿村ライブ（2014年2月以前）,https://lasens.com/database/theater-479.html,東京都新宿区北新宿2丁目1番8号,東京都,223,2020-06-23,2026-07-31,,,,,,,,,2026-08-01,ambiguous,,"公式現行サイトでは新宿村LIVE（北新宿2-1-2）のみ確認。LaSensの「2014年2月以前」との同一施設・改称又は移転の公式連続性を確認できないため、現行値を転記しない"
501,LASENS-480,marked_closed,新宿白萩ホール,https://lasens.com/database/theater-480.html,東京都新宿区百人町1-5-6,東京都,,2020-09-01,2026-07-31,,,,,,,,,2026-08-01,official_not_found,,"名称・住所・運営者候補で公式サイト、自治体、指定管理者の公開情報を探索したが、公式施設情報を確認できなかった。LaSensの閉館表示は転記しない"
