price_id,candidate_id,space_id,charge_category,use_case,day_type,time_band,amount_jpy,tax_status,unit,basis,valid_from,observed_at,verification_status,source_url,exclusions,note
PRICE-2665,CAND-219,tokushima-meeting-1,facility,meeting,all,09:00-17:00,2070,not_stated,per_8_hours,第一会議室・午前午後,2019-10-01,2026-08-05,verified,https://www.tokushimacity-sports.or.jp/app/wp-content/uploads/2020/09/R1.10.1%E3%80%80%E5%B8%82%E3%83%BB%E7%9C%8C%E6%96%99%E9%87%91%E3%80%80%EF%BC%B0%EF%BC%A4%EF%BC%A6.pdf,冷暖房・附属設備・イベント利用時の追加設備,指定管理者の現行施設ページから案内される料金PDF全2ページを画像照合。2019年10月1日施行表のため実利用前に再確認
PRICE-2666,CAND-219,tokushima-meeting-2,facility,meeting,all,09:00-17:00,4170,not_stated,per_8_hours,第二会議室・午前午後,2019-10-01,2026-08-05,verified,https://www.tokushimacity-sports.or.jp/app/wp-content/uploads/2020/09/R1.10.1%E3%80%80%E5%B8%82%E3%83%BB%E7%9C%8C%E6%96%99%E9%87%91%E3%80%80%EF%BC%B0%EF%BC%A4%EF%BC%A6.pdf,冷暖房・附属設備・イベント利用時の追加設備,指定管理者の現行施設ページから案内される料金PDF全2ページを画像照合。2019年10月1日施行表のため実利用前に再確認
PRICE-2667,CAND-219,tokushima-meeting-1,facility,meeting,all,13:00-22:00,2070,not_stated,per_9_hours,第一会議室・午後夜間,2019-10-01,2026-08-05,verified,https://www.tokushimacity-sports.or.jp/app/wp-content/uploads/2020/09/R1.10.1%E3%80%80%E5%B8%82%E3%83%BB%E7%9C%8C%E6%96%99%E9%87%91%E3%80%80%EF%BC%B0%EF%BC%A4%EF%BC%A6.pdf,冷暖房・附属設備・イベント利用時の追加設備,指定管理者の現行施設ページから案内される料金PDF全2ページを画像照合。2019年10月1日施行表のため実利用前に再確認
PRICE-2668,CAND-219,tokushima-meeting-2,facility,meeting,all,13:00-22:00,4170,not_stated,per_9_hours,第二会議室・午後夜間,2019-10-01,2026-08-05,verified,https://www.tokushimacity-sports.or.jp/app/wp-content/uploads/2020/09/R1.10.1%E3%80%80%E5%B8%82%E3%83%BB%E7%9C%8C%E6%96%99%E9%87%91%E3%80%80%EF%BC%B0%EF%BC%A4%EF%BC%A6.pdf,冷暖房・附属設備・イベント利用時の追加設備,指定管理者の現行施設ページから案内される料金PDF全2ページを画像照合。2019年10月1日施行表のため実利用前に再確認
PRICE-2669,CAND-219,tokushima-meeting-1,facility,meeting,all,09:00-22:00,3110,not_stated,per_day,第一会議室・全日,2019-10-01,2026-08-05,verified,https://www.tokushimacity-sports.or.jp/app/wp-content/uploads/2020/09/R1.10.1%E3%80%80%E5%B8%82%E3%83%BB%E7%9C%8C%E6%96%99%E9%87%91%E3%80%80%EF%BC%B0%EF%BC%A4%EF%BC%A6.pdf,冷暖房・附属設備・イベント利用時の追加設備,指定管理者の現行施設ページから案内される料金PDF全2ページを画像照合。2019年10月1日施行表のため実利用前に再確認
PRICE-2670,CAND-219,tokushima-meeting-2,facility,meeting,all,09:00-22:00,6260,not_stated,per_day,第二会議室・全日,2019-10-01,2026-08-05,verified,https://www.tokushimacity-sports.or.jp/app/wp-content/uploads/2020/09/R1.10.1%E3%80%80%E5%B8%82%E3%83%BB%E7%9C%8C%E6%96%99%E9%87%91%E3%80%80%EF%BC%B0%EF%BC%A4%EF%BC%A6.pdf,冷暖房・附属設備・イベント利用時の追加設備,指定管理者の現行施設ページから案内される料金PDF全2ページを画像照合。2019年10月1日施行表のため実利用前に再確認
PRICE-2671,CAND-219,tokushima-meeting-1,facility,meeting,all,overtime,410,not_stated,per_hour,第一会議室・超過1時間,2019-10-01,2026-08-05,verified,https://www.tokushimacity-sports.or.jp/app/wp-content/uploads/2020/09/R1.10.1%E3%80%80%E5%B8%82%E3%83%BB%E7%9C%8C%E6%96%99%E9%87%91%E3%80%80%EF%BC%B0%EF%BC%A4%EF%BC%A6.pdf,冷暖房・附属設備・イベント利用時の追加設備,指定管理者の現行施設ページから案内される料金PDF全2ページを画像照合。2019年10月1日施行表のため実利用前に再確認
PRICE-2672,CAND-219,tokushima-meeting-2,facility,meeting,all,overtime,830,not_stated,per_hour,第二会議室・超過1時間,2019-10-01,2026-08-05,verified,https://www.tokushimacity-sports.or.jp/app/wp-content/uploads/2020/09/R1.10.1%E3%80%80%E5%B8%82%E3%83%BB%E7%9C%8C%E6%96%99%E9%87%91%E3%80%80%EF%BC%B0%EF%BC%A4%EF%BC%A6.pdf,冷暖房・附属設備・イベント利用時の追加設備,指定管理者の現行施設ページから案内される料金PDF全2ページを画像照合。2019年10月1日施行表のため実利用前に再確認
PRICE-2673,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,09:00-13:00,3020,not_stated,per_4_hours,第1体育館・全面・平日・入場料なし・午前,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2674,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,09:00-13:00,1500,not_stated,per_4_hours,第1体育館・2分の1面・平日・入場料なし・午前,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2675,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,09:00-13:00,990,not_stated,per_4_hours,第1体育館・3分の1面・平日・入場料なし・午前,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2676,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,13:00-17:00,6060,not_stated,per_4_hours,第1体育館・全面・平日・入場料なし・午後,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2677,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,13:00-17:00,3020,not_stated,per_4_hours,第1体育館・2分の1面・平日・入場料なし・午後,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2678,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,13:00-17:00,2010,not_stated,per_4_hours,第1体育館・3分の1面・平日・入場料なし・午後,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2679,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,17:00-21:00,6060,not_stated,per_4_hours,第1体育館・全面・平日・入場料なし・夜間,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2680,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,17:00-21:00,3020,not_stated,per_4_hours,第1体育館・2分の1面・平日・入場料なし・夜間,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2681,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,17:00-21:00,2010,not_stated,per_4_hours,第1体育館・3分の1面・平日・入場料なし・夜間,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2682,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,09:00-21:00,13650,not_stated,per_day,第1体育館・全面・平日・入場料なし・全日,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2683,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,09:00-21:00,6820,not_stated,per_day,第1体育館・2分の1面・平日・入場料なし・全日,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2684,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekday,09:00-21:00,4540,not_stated,per_day,第1体育館・3分の1面・平日・入場料なし・全日,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2685,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekend_holiday,09:00-13:00,4540,not_stated,per_4_hours,第1体育館・全面・土日祝・入場料なし・午前,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2686,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekend_holiday,09:00-13:00,2270,not_stated,per_4_hours,第1体育館・2分の1面・土日祝・入場料なし・午前,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2687,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekend_holiday,09:00-13:00,1500,not_stated,per_4_hours,第1体育館・3分の1面・土日祝・入場料なし・午前,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2688,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekend_holiday,13:00-17:00,9090,not_stated,per_4_hours,第1体育館・全面・土日祝・入場料なし・午後,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2689,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekend_holiday,13:00-17:00,4540,not_stated,per_4_hours,第1体育館・2分の1面・土日祝・入場料なし・午後,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2690,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekend_holiday,13:00-17:00,3020,not_stated,per_4_hours,第1体育館・3分の1面・土日祝・入場料なし・午後,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2691,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekend_holiday,17:00-21:00,9090,not_stated,per_4_hours,第1体育館・全面・土日祝・入場料なし・夜間,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2692,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekend_holiday,17:00-21:00,4540,not_stated,per_4_hours,第1体育館・2分の1面・土日祝・入場料なし・夜間,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
PRICE-2693,CAND-204,ogaki-first,facility,amateur_sports_no_admission,weekend_holiday,17:00-21:00,3020,not_stated,per_4_hours,第1体育館・3分の1面・土日祝・入場料なし・夜間,2024-04-01,2026-08-05,verified,https://www.ogaki-tairen.jp/wp-content/uploads/2024/04/%E6%96%99%E9%87%91%E8%A1%A8%EF%BE%8A%EF%BE%9F%EF%BE%9D%EF%BE%8C%E7%94%A8_%E7%B7%8F%E4%BD%932024.pdf,照明・冷暖房・附属設備・市外2倍・スポーツ興行5倍・入場料徴収時料金,指定管理者の現行施設ページが案内する令和6年4月1日改正料金PDF全1ページを画像照合
