detail_id,candidate_id,space_id,space_name,space_type,area_m2,ceiling_height_m,clear_height_min_m,ceiling_height_type,overhead_use_status,capacity_theater,capacity_fixed,floor_load_kg_m2,divisible,stage_type,sports_or_practice_use,streaming_ready,source_url,observed_at,verification_status,note
DETAIL-3679,CAND-788,higashimiyoshi-meeting-2f,2階会議室,meeting_room,30,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.higashimiyoshi.lg.jp/fs/5/7/8/8/9/4/_/kentouiinkai_houkokusyo.pdf,2026-08-08,verified,"町公式検討報告書掲載の面積30㎡。最多利用人数は検索用定員にしない。天井高は要確認"
DETAIL-3680,CAND-788,higashimiyoshi-assembly-2f,2階集会室,multipurpose_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.higashimiyoshi.lg.jp/fs/5/5/6/7/0/3/_/%E6%9D%B1%E3%81%BF%E3%82%88%E3%81%97%E7%94%BA%E9%81%BF%E9%9B%A3%E6%89%80%E4%B8%80%E8%A6%A7%E8%A1%A8%28%E5%8F%8E%E5%AE%B9%E4%BA%BA%E6%95%B0%E7%AD%89%29.pdf,2026-08-08,verified,"東みよし町公式の中央公民館利用区画。面積・天井高・定員は要確認"
DETAIL-3681,CAND-788,higashimiyoshi-large-assembly-4f,4階大集会室,multipurpose_hall,425,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.higashimiyoshi.lg.jp/fs/5/7/8/8/9/4/_/kentouiinkai_houkokusyo.pdf,2026-08-08,verified,"町公式検討報告書掲載の面積425㎡。最多利用人数は検索用定員にしない。天井高は要確認"
DETAIL-3682,CAND-788,higashimiyoshi-kitchen,調理室,kitchen_room,62,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.higashimiyoshi.lg.jp/fs/5/7/8/8/9/4/_/kentouiinkai_houkokusyo.pdf,2026-08-08,verified,"町公式検討報告書掲載の面積62㎡。最多利用人数は検索用定員にしない。天井高は要確認"
DETAIL-3683,CAND-788,higashimiyoshi-japanese-2f,2階和室,japanese_room,245,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.higashimiyoshi.lg.jp/fs/5/7/8/8/9/4/_/kentouiinkai_houkokusyo.pdf,2026-08-08,verified,"町公式検討報告書掲載の面積245㎡。最多利用人数は検索用定員にしない。天井高は要確認"
DETAIL-3684,CAND-788,higashimiyoshi-japanese-3f,3階和室,japanese_room,58,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.higashimiyoshi.lg.jp/fs/5/7/8/8/9/4/_/kentouiinkai_houkokusyo.pdf,2026-08-08,verified,"町公式検討報告書掲載の面積58㎡。最多利用人数は検索用定員にしない。天井高は要確認"
DETAIL-3685,CAND-788,higashimiyoshi-lecture-3f,3階講義室,training_room,48,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.higashimiyoshi.lg.jp/fs/5/7/8/8/9/4/_/kentouiinkai_houkokusyo.pdf,2026-08-08,verified,"町公式検討報告書掲載の面積48㎡。最多利用人数は検索用定員にしない。天井高は要確認"
DETAIL-3686,CAND-788,higashimiyoshi-meeting-4f,4階会議室,meeting_room,42,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.higashimiyoshi.lg.jp/fs/5/7/8/8/9/4/_/kentouiinkai_houkokusyo.pdf,2026-08-08,verified,"町公式検討報告書掲載の面積42㎡。最多利用人数は検索用定員にしない。天井高は要確認"
DETAIL-3687,CAND-789,takizawa-large-hall,大ホール,stage_hall,,,,unknown,unknown,486,,,unknown,unknown,conditional,unknown,https://www.city.takizawa.iwate.jp/uploads/contents/pages_0000002619_00/116822174839.pdf,2026-08-08,verified,"滝沢市公式資料掲載の1階・2階合計486席の大ホール。面積・天井高・固定席内訳は要確認"
DETAIL-3688,CAND-789,takizawa-large-hall-stage,大ホール舞台,stage,,,,unknown,unknown,,,,unknown,unknown,conditional,unknown,https://yoyaku.city.takizawa.iwate.jp/index.php?ShisetsuClassCode=01&ShisetsuCode=001&ShisetsuName=%E3%83%93%E3%83%83%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%95%E6%BB%9D%E6%B2%A2%E3%80%94%E6%BB%9D%E6%B2%A2%E5%B8%82%E4%BA%A4%E6%B5%81%E6%8B%A0%E7%82%B9%E8%A4%87%E5%90%88%E6%96%BD%E8%A8%95%E3%80%95&op=shitsujyo,2026-08-08,verified,"滝沢市予約システムの大ホール舞台のみ使用区画。天井高・寸法・常設可否は要確認"
DETAIL-3689,CAND-789,takizawa-large-hall-audience,大ホール客席,other,,,,unknown,unknown,,,,unknown,none,unknown,unknown,https://yoyaku.city.takizawa.iwate.jp/index.php?ShisetsuClassCode=01&ShisetsuCode=001&ShisetsuName=%E3%83%93%E3%83%83%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%95%E6%BB%9D%E6%B2%A2%E3%80%94%E6%BB%9D%E6%B2%A2%E5%B8%82%E4%BA%A4%E6%B5%81%E6%8B%A0%E7%82%B9%E8%A4%87%E5%90%88%E6%96%BD%E8%A8%95%E3%80%95&op=shitsujyo,2026-08-08,verified,"滝沢市予約システムの大ホール客席のみ使用区画。収容・席種・天井高は要確認"
DETAIL-3690,CAND-789,takizawa-small-hall,小ホール,multipurpose_hall,,,,unknown,unknown,,,,unknown,unknown,conditional,unknown,https://yoyaku.city.takizawa.iwate.jp/index.php?ShisetsuClassCode=01&ShisetsuCode=001&ShisetsuName=%E3%83%93%E3%83%83%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%95%E6%BB%9D%E6%B2%A2%E3%80%94%E6%BB%9D%E6%B2%A2%E5%B8%82%E4%BA%A4%E6%B5%81%E6%8B%A0%E7%82%B9%E8%A4%87%E5%90%88%E6%96%BD%E8%A8%95%E3%80%95&op=shitsujyo,2026-08-08,verified,"滝沢市予約システム掲載の小ホール。面積・天井高・定員は要確認"
DETAIL-3691,CAND-789,takizawa-large-conference-1,大会議室1,conference,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://yoyaku.city.takizawa.iwate.jp/index.php?ShisetsuClassCode=01&ShisetsuCode=001&ShisetsuName=%E3%83%93%E3%83%83%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%95%E6%BB%9D%E6%B2%A2%E3%80%94%E6%BB%9D%E6%B2%A2%E5%B8%82%E4%BA%A4%E6%B5%81%E6%8B%A0%E7%82%B9%E8%A4%87%E5%90%88%E6%96%BD%E8%A8%95%E3%80%95&op=shitsujyo,2026-08-08,verified,"滝沢市予約システム掲載の大会議室1。面積・天井高・定員は要確認"
DETAIL-3692,CAND-789,takizawa-large-conference-2,大会議室2,conference,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://yoyaku.city.takizawa.iwate.jp/index.php?ShisetsuClassCode=01&ShisetsuCode=001&ShisetsuName=%E3%83%93%E3%83%83%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%95%E6%BB%9D%E6%B2%A2%E3%80%94%E6%BB%9D%E6%B2%A2%E5%B8%82%E4%BA%A4%E6%B5%81%E6%8B%A0%E7%82%B9%E8%A4%87%E5%90%88%E6%96%BD%E8%A8%95%E3%80%95&op=shitsujyo,2026-08-08,verified,"滝沢市予約システム掲載の大会議室2。面積・天井高・定員は要確認"
DETAIL-3693,CAND-789,takizawa-large-conference-3,大会議室3,conference,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://yoyaku.city.takizawa.iwate.jp/index.php?ShisetsuClassCode=01&ShisetsuCode=001&ShisetsuName=%E3%83%93%E3%83%83%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%95%E6%BB%9D%E6%B2%A2%E3%80%94%E6%BB%9D%E6%B2%A2%E5%B8%82%E4%BA%A4%E6%B5%81%E6%8B%A0%E7%82%B9%E8%A4%87%E5%90%88%E6%96%BD%E8%A8%95%E3%80%95&op=shitsujyo,2026-08-08,verified,"滝沢市予約システム掲載の大会議室3。面積・天井高・定員は要確認"
DETAIL-3694,CAND-789,takizawa-small-conference-1,小会議室1,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://yoyaku.city.takizawa.iwate.jp/index.php?ShisetsuClassCode=01&ShisetsuCode=001&ShisetsuName=%E3%83%93%E3%83%83%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%95%E6%BB%9D%E6%B2%A2%E3%80%94%E6%BB%9D%E6%B2%A2%E5%B8%82%E4%BA%A4%E6%B5%81%E6%8B%A0%E7%82%B9%E8%A4%87%E5%90%88%E6%96%BD%E8%A8%95%E3%80%95&op=shitsujyo,2026-08-08,verified,"滝沢市予約システム掲載の小会議室1。面積・天井高・定員は要確認"
DETAIL-3695,CAND-789,takizawa-small-conference-2,小会議室2,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://yoyaku.city.takizawa.iwate.jp/index.php?ShisetsuClassCode=01&ShisetsuCode=001&ShisetsuName=%E3%83%93%E3%83%83%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%95%E6%BB%9D%E6%B2%A2%E3%80%94%E6%BB%9D%E6%B2%A2%E5%B8%82%E4%BA%A4%E6%B5%81%E6%8B%A0%E7%82%B9%E8%A4%87%E5%90%88%E6%96%BD%E8%A8%95%E3%80%95&op=shitsujyo,2026-08-08,verified,"滝沢市予約システム掲載の小会議室2。面積・天井高・定員は要確認"
DETAIL-3696,CAND-789,takizawa-japanese-1,和室1,japanese_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://yoyaku.city.takizawa.iwate.jp/index.php?ShisetsuClassCode=01&ShisetsuCode=001&ShisetsuName=%E3%83%93%E3%83%83%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%95%E6%BB%9D%E6%B2%A2%E3%80%94%E6%BB%9D%E6%B2%A2%E5%B8%82%E4%BA%A4%E6%B5%81%E6%8B%A0%E7%82%B9%E8%A4%87%E5%90%88%E6%96%BD%E8%A8%95%E3%80%95&op=shitsujyo,2026-08-08,verified,"滝沢市予約システム掲載の和室1（15畳）。畳数を面積へ換算せず、天井高・定員は要確認"
DETAIL-3697,CAND-789,takizawa-japanese-2,和室2,japanese_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://yoyaku.city.takizawa.iwate.jp/index.php?ShisetsuClassCode=01&ShisetsuCode=001&ShisetsuName=%E3%83%93%E3%83%83%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%95%E6%BB%9D%E6%B2%A2%E3%80%94%E6%BB%9D%E6%B2%A2%E5%B8%82%E4%BA%A4%E6%B5%81%E6%8B%A0%E7%82%B9%E8%A4%87%E5%90%88%E6%96%BD%E8%A8%95%E3%80%95&op=shitsujyo,2026-08-08,verified,"滝沢市予約システム掲載の和室2（12畳）。畳数を面積へ換算せず、天井高・定員は要確認"
DETAIL-3698,CAND-789,takizawa-active,アクティブルーム,practice_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://yoyaku.city.takizawa.iwate.jp/index.php?ShisetsuClassCode=01&ShisetsuCode=001&ShisetsuName=%E3%83%93%E3%83%83%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%95%E6%BB%9D%E6%B2%A2%E3%80%94%E6%BB%9D%E6%B2%A2%E5%B8%82%E4%BA%A4%E6%B5%81%E6%8B%A0%E7%82%B9%E8%A4%87%E5%90%88%E6%96%BD%E8%A8%95%E3%80%95&op=shitsujyo,2026-08-08,verified,"滝沢市予約システム掲載のアクティブルーム。面積・天井高・定員は要確認"
DETAIL-3699,CAND-790,shiwa-civic-stage,市民交流ステージ,event_space,,,,unknown,unknown,,,,unknown,temporary,conditional,unknown,https://studio.town.shiwa.iwate.jp/guidemap,2026-08-08,verified,"情報交流館公式がワークショップ・講演会・コンサート等の公開イベントに適すると掲載。100人程度の案内は検索用定員にしない"
DETAIL-3700,CAND-790,shiwa-civic-studio,市民スタジオ,studio,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://studio.town.shiwa.iwate.jp/guidemap,2026-08-08,verified,"情報交流館公式掲載の市民スタジオ。面積・天井高・定員は要確認"
DETAIL-3701,CAND-790,shiwa-kitchen,キッチンスタジオ,kitchen_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://studio.town.shiwa.iwate.jp/guidemap,2026-08-08,verified,"情報交流館公式が小規模料理教室・食育イベントに利用可能と掲載。面積・天井高・定員は要確認"
DETAIL-3702,CAND-790,shiwa-large-studio,大スタジオ,studio,,,,unknown,unknown,140,,,unknown,unknown,conditional,unknown,https://studio.town.shiwa.iwate.jp/useguidance,2026-08-08,verified,"情報交流館公式掲載の定員140人の大スタジオ。面積・天井高・固定席内訳は要確認"
DETAIL-3703,CAND-790,shiwa-medium-studio,中スタジオ,studio,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://studio.town.shiwa.iwate.jp/guidemap,2026-08-08,verified,"情報交流館公式が中規模会議・研修会に適すると掲載。面積・天井高・定員は要確認"
DETAIL-3704,CAND-790,shiwa-small-studio-1,小スタジオ1,studio,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://studio.town.shiwa.iwate.jp/guidemap,2026-08-08,verified,"情報交流館公式掲載の小スタジオ1。面積・天井高・定員は要確認"
DETAIL-3705,CAND-790,shiwa-small-studio-2,小スタジオ2,studio,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://studio.town.shiwa.iwate.jp/guidemap,2026-08-08,verified,"情報交流館公式掲載の小スタジオ2。面積・天井高・定員は要確認"
DETAIL-3706,CAND-790,shiwa-music-studio-1,音楽スタジオ1,music_room,,,,unknown,unknown,,,,unknown,none,yes,unknown,https://studio.town.shiwa.iwate.jp/guidemap,2026-08-08,verified,"情報交流館公式掲載の防音仕様音楽スタジオ1。面積・天井高・定員は要確認"
DETAIL-3707,CAND-790,shiwa-music-studio-2,音楽スタジオ2,music_room,,,,unknown,unknown,,,,unknown,none,yes,unknown,https://studio.town.shiwa.iwate.jp/guidemap,2026-08-08,verified,"情報交流館公式掲載の防音仕様音楽スタジオ2。面積・天井高・定員は要確認"
DETAIL-3708,CAND-790,shiwa-atelier,アトリエスタジオ,workshop,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://studio.town.shiwa.iwate.jp/guidemap,2026-08-08,verified,"情報交流館公式掲載の防水仕様アトリエスタジオ。面積・天井高・定員は要確認"
DETAIL-3709,CAND-790,shiwa-it,ITスタジオ,training_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://studio.town.shiwa.iwate.jp/guidemap,2026-08-08,verified,"情報交流館公式掲載のITスタジオ。面積・天井高・定員は要確認"
DETAIL-3710,CAND-791,yahaba-hall,田園ホール,concert_hall,,,,unknown,unknown,808,,,unknown,unknown,conditional,unknown,https://www.town.yahaba.iwate.jp/soshiki/kikaku/manabi/2016021500342,2026-08-08,verified,"矢巾町公式掲載の808席音楽専用ホール。面積・天井高・固定席内訳は要確認"
DETAIL-3711,CAND-792,iwate-arena,アリーナ,sports_arena,,,,unknown,unknown,,,,unknown,none,yes,unknown,https://town.iwate.iwate.jp/town/accessmap/sportsculturecenter/,2026-08-08,verified,"岩手町公式掲載のアリーナ。バスケットボール2面配置可能。公表寸法・約1,300㎡は検索用面積へ転記せず、天井高・観客収容は要確認"
DETAIL-3712,CAND-792,iwate-stage,ステージ,stage,,,,unknown,unknown,,,,unknown,unknown,conditional,unknown,https://town.iwate.iwate.jp/town/accessmap/sportsculturecenter/,2026-08-08,verified,"岩手町公式掲載の音響・照明対応ステージ。公表寸法は天井高へ転記せず、天井高・常設可否は要確認"
DETAIL-3713,CAND-792,iwate-rehearsal,リハーサル室（会議室）,rehearsal_room,,,,unknown,unknown,,,,unknown,none,yes,unknown,https://town.iwate.iwate.jp/town/accessmap/sportsculturecenter/,2026-08-08,verified,"岩手町公式はリハーサル・練習・ダンス・会議に利用可能と掲載。面積・天井高・定員は要確認"
DETAIL-3714,CAND-792,iwate-training,トレーニングルーム,training_room,,,,unknown,unknown,,,,unknown,none,yes,unknown,https://town.iwate.iwate.jp/town/accessmap/sportsculturecenter/,2026-08-08,verified,"岩手町公式掲載のトレーニングルーム。面積・天井高・定員は要確認"
DETAIL-3715,CAND-792,iwate-changing,更衣室,support_room,,,,unknown,unknown,,,,unknown,none,unknown,unknown,https://town.iwate.iwate.jp/town/accessmap/sportsculturecenter/,2026-08-08,verified,"岩手町公式掲載のシャワールーム付更衣室。面積・天井高・利用条件は要確認"
DETAIL-3716,CAND-793,takahata-cultural-hall,文化ホール,stage_hall,,,,unknown,unknown,,,,unknown,unknown,conditional,unknown,https://www.town.takahata.yamagata.jp/soshiki/14/1588.html,2026-08-08,verified,"高畠町公式の社会教育関連施設使用料案内に掲載。客席数・面積・天井高・常設舞台の仕様は要確認"
DETAIL-3717,CAND-794,kawanishi-theater-hall,劇場ホール,stage_hall,,,,unknown,unknown,717,,,unknown,unknown,conditional,unknown,https://www.town.kawanishi.yamagata.jp/kurashi/seikatsukankyo/ecosnowdome.html,2026-08-08,verified,"川西町公式掲載の717席劇場ホール。面積・天井高・固定席内訳は要確認"
DETAIL-3718,CAND-794,kawanishi-library,町立図書館,support_room,,,,unknown,unknown,,,,unknown,none,unknown,unknown,https://www.town.kawanishi.yamagata.jp/kurashi/seikatsukankyo/ecosnowdome.html,2026-08-08,verified,"川西町公式が複合文化施設内の区画として掲載。催事時の利用可否・面積・天井高は要確認"
DETAIL-3719,CAND-794,kawanishi-osodou,遅筆堂文庫,support_room,,,,unknown,unknown,,,,unknown,none,unknown,unknown,https://www.town.kawanishi.yamagata.jp/kyoiku/bunka/friendlyplaza.html,2026-08-08,verified,"川西町公式が劇場・図書館とともに文化複合施設の構成として掲載。催事時の利用可否・面積・天井高は要確認"
DETAIL-3720,CAND-794,kawanishi-gallery,展示ギャラリー,exhibition,,,,unknown,unknown,,,,unknown,temporary,conditional,unknown,https://www.town.kawanishi.yamagata.jp/kurashi/seikatsukankyo/ecosnowdome.html,2026-08-08,verified,"川西町公式掲載の展示ギャラリー。面積・天井高・展示利用条件は要確認"
DETAIL-3721,CAND-794,kawanishi-meeting,会議室,meeting_room,,,,unknown,unknown,,,,unknown,none,conditional,unknown,https://www.town.kawanishi.yamagata.jp/kurashi/seikatsukankyo/ecosnowdome.html,2026-08-08,verified,"川西町公式掲載の会議室。室数・面積・天井高・定員は要確認"
DETAIL-3722,CAND-795,kahoku-hall,ホール,stage_hall,,,,unknown,unknown,807,,,unknown,unknown,conditional,unknown,https://www.town.kahoku.yamagata.jp/soshiki/shogai/syougaigakusyu/3508/874.html,2026-08-08,verified,"河北町公式掲載の807席ホール。面積・天井高・固定席内訳は要確認"
